,Bedrooms,Bathrooms,Total interior livable area,Elementary School Score,Middle School Score,High School Score,Tax assessed value,Annual tax amount,Listed Price,City
41058,4,2.0,1803.0,7.0,5.0,7.0,169855.0,3308.0,410000.0,Salida
41061,2,1.0,1134.0,8.0,6.0,5.0,266557.0,3851.0,1099000.0,San Francisco
41062,5,3.0,2670.0,6.0,5.0,7.0,1035253.0,11675.0,1095000.0,Morgan Hill
41063,3,2.0,1188.0,7.0,5.0,7.0,549233.0,6124.0,849000.0,Burbank
41066,4,3.0,2301.0,3.0,5.0,7.0,494571.0,5610.0,985000.0,Morgan Hill
41067,2,1.0,1176.0,3.0,1.0,7.0,114300.0,1459.0,160000.0,Fresno
41073,2,1.0,912.0,3.0,4.0,6.0,417822.0,5832.0,549950.0,Crockett
41074,2,1.0,768.0,3.0,4.0,3.0,30580.0,1676.0,629950.0,San Jose
41076,3,3.0,1910.0,4.0,7.0,7.0,1238575.0,15105.0,1999000.0,Los Angeles
41078,3,3.0,1642.0,5.0,2.0,4.0,291214.0,3518.0,285000.0,Soledad
41079,3,2.0,1566.0,6.0,7.0,8.0,197041.0,2832.0,385000.0,Riverbank
41080,5,3.0,3000.0,4.0,3.0,5.0,233184.0,6976.0,499900.0,Fowler
41083,3,2.0,2905.0,4.0,4.0,3.0,1386353.0,17271.0,1750000.0,San Francisco
41090,3,2.0,2200.0,3.0,2.0,4.0,408000.0,4831.0,589000.0,Soledad
41093,3,2.0,1685.0,7.0,5.0,6.0,137902.0,1940.0,339000.0,Fowler
41095,5,6.0,5816.0,7.0,6.0,8.0,1409742.0,18830.0,1590000.0,Temecula
41098,5,4.0,3628.0,9.0,8.0,9.0,833900.0,9250.0,1099000.0,Chula Vista
41101,4,2.0,2832.0,6.0,8.0,8.0,128995.0,5600.0,1950000.0,Berkeley
41107,3,1.0,1118.0,3.0,3.0,4.0,142800.0,2013.0,275000.0,San Bernardino
41108,3,1.0,1021.0,4.0,5.0,6.0,68388.0,869.0,950000.0,Santa Clara
41116,2,2.0,1049.0,8.0,7.0,8.0,1096500.0,15877.0,1250000.0,Larkspur
41120,3,2.0,1944.0,7.0,6.0,8.0,342275.0,4101.0,374850.0,Murphys
41121,3,3.0,1566.0,3.0,4.0,3.0,414213.0,5418.0,512000.0,Pomona
41124,3,2.0,1892.0,4.0,4.0,4.0,181029.0,2071.0,199000.0,Lake Isabella
41125,5,3.0,2239.0,7.0,8.0,9.0,949540.0,11613.0,929900.0,Irvine
41131,3,3.0,2352.0,5.0,3.0,4.0,649152.0,9768.0,524700.0,San Jose
41136,3,2.0,1500.0,6.0,3.0,5.0,365000.0,3922.0,440000.0,Pine Valley
41141,4,3.0,1605.0,2.0,5.0,5.0,725227.0,8282.0,722000.0,Morgan Hill
41142,3,2.0,1007.0,3.0,3.0,3.0,160232.0,1689.0,448000.0,Chualar
41143,2,1.0,792.0,5.0,5.0,6.0,803676.0,10735.0,1099000.0,San Jose
41147,5,3.0,2639.0,6.0,5.0,6.0,874903.0,11188.0,975000.0,Gilroy
41148,3,2.0,1600.0,7.0,6.0,8.0,212467.0,2478.0,435000.0,Murphys
41149,5,2.0,1910.0,4.0,6.0,4.0,636172.0,8641.0,1049000.0,San Jose
41162,3,3.0,2662.0,9.0,7.0,8.0,1435484.0,17587.0,3595000.0,Los Angeles
41164,2,2.0,1428.0,7.0,3.0,7.0,690886.0,8535.0,1549000.0,Los Angeles
41169,2,2.0,1674.0,7.0,7.0,6.0,668265.0,8276.0,1998000.0,Los Angeles
41170,3,1.0,960.0,3.0,4.0,4.0,307216.0,5760.0,700000.0,San Jose
41171,5,3.0,2502.0,4.0,2.0,4.0,296546.0,3772.0,474900.0,Gustine
41174,3,1.0,1371.0,8.0,9.0,9.0,93957.0,1144.0,2998000.0,Palo Alto
41175,3,2.0,1280.0,2.0,5.0,4.0,101874.0,1360.0,714900.0,Los Angeles
41178,4,3.0,2711.0,8.0,7.0,8.0,852745.0,11012.0,1299000.0,Castro Valley
41179,5,3.0,3034.0,4.0,4.0,7.0,1028309.0,12980.0,1188000.0,San Francisco
41182,2,2.0,1599.0,8.0,8.0,8.0,148384.0,2436.0,1049000.0,Scotts Valley
41184,4,3.0,1873.0,8.0,6.0,7.0,668099.0,8145.0,749000.0,San Diego
41185,3,2.0,1300.0,3.0,4.0,4.0,102617.0,1175.0,199900.0,Kernville
41187,3,3.0,2000.0,9.0,9.0,8.0,1759500.0,21870.0,2395000.0,Belvedere Tiburon
41188,4,3.0,1968.0,6.0,7.0,8.0,294510.0,4007.0,409000.0,Riverbank
41189,3,2.0,1866.0,5.0,7.0,8.0,109072.0,2414.0,875000.0,Capistrano Beach
41193,4,2.0,1200.0,4.0,4.0,3.0,46272.0,929.0,489999.0,Pomona
41195,4,4.0,2183.0,9.0,8.0,10.0,1371079.0,15712.0,1899000.0,El Segundo
41197,3,4.0,3035.0,9.0,3.0,7.0,1552247.0,19015.0,2795000.0,Los Angeles
41204,4,3.0,2162.0,4.0,3.0,6.0,1102400.0,13561.0,1875000.0,Los Angeles
41205,3,1.0,1152.0,7.0,5.0,3.0,393000.0,7147.0,489900.0,Compton
41206,4,5.0,3883.0,4.0,4.0,6.0,1309367.0,16061.0,2645000.0,Los Angeles
41208,5,3.0,3667.0,8.0,5.0,7.0,524425.0,5974.0,1400000.0,Villa Park
41211,3,2.0,1641.0,8.0,5.0,6.0,1274490.0,16070.0,1550000.0,San Jose
41212,3,2.0,982.0,2.0,5.0,7.0,541216.0,6184.0,649999.0,Morgan Hill
41221,5,4.0,2795.0,9.0,9.0,9.0,2759997.0,33363.0,4350000.0,Palo Alto
41223,5,3.0,1870.0,7.0,6.0,7.0,120354.0,1533.0,1738888.0,Sunnyvale
41225,4,1.0,1676.0,3.0,3.0,4.0,180404.0,2076.0,334999.0,King City
41226,3,2.0,1201.0,6.0,3.0,6.0,175000.0,1972.0,224306.0,Armona
41227,2,1.0,1356.0,2.0,1.0,3.0,229398.0,2898.0,199900.0,Fresno
41230,2,1.0,1350.0,8.0,9.0,7.0,1611094.0,20149.0,1950000.0,San Francisco
41234,3,2.0,1545.0,6.0,6.0,6.0,686832.0,7574.0,899000.0,Glendale
41235,7,10.0,7410.0,8.0,7.0,7.0,4082789.0,50071.0,6999000.0,Los Angeles
41237,4,2.0,2670.0,6.0,8.0,8.0,1115993.0,16936.0,2585000.0,Berkeley
41242,3,2.0,1358.0,5.0,4.0,7.0,257111.0,2848.0,365000.0,Hughson
41243,2,1.0,970.0,6.0,5.0,5.0,462210.0,5632.0,420000.0,South San Francisco
41245,5,3.0,2100.0,3.0,2.0,6.0,84965.0,882.0,299000.0,Dos Palos
41248,3,2.0,1387.0,8.0,5.0,6.0,85077.0,2843.0,1280000.0,San Jose
41250,3,4.0,2500.0,7.0,5.0,8.0,302196.0,3687.0,521000.0,Reedley
41251,3,1.0,2337.0,7.0,7.0,8.0,472318.0,10174.0,1295000.0,Berkeley
41260,4,2.0,1170.0,4.0,1.0,7.0,44054.0,488.0,210000.0,Fresno
41268,3,2.0,1728.0,7.0,6.0,8.0,274167.0,3077.0,445000.0,Murphys
41269,3,4.0,2710.0,9.0,3.0,7.0,1462943.0,18227.0,4949000.0,West Hollywood
41270,3,1.0,1344.0,6.0,7.0,8.0,442747.0,5688.0,590000.0,Santa Fe Springs
41273,3,2.0,1989.0,5.0,2.0,4.0,230338.0,3295.0,397000.0,Nuevo
41274,3,2.0,1514.0,6.0,3.0,4.0,332520.0,3790.0,400000.0,Forest Falls
41275,2,3.0,2509.0,5.0,6.0,5.0,316604.0,3800.0,538000.0,Tubac
41278,2,1.0,974.0,5.0,5.0,4.0,529562.0,6604.0,647000.0,Los Angeles
41281,3,4.0,2189.0,8.0,3.0,7.0,2226560.0,27106.0,2595000.0,Los Angeles
41282,3,2.0,1908.0,2.0,4.0,4.0,143976.0,1723.0,215000.0,Coalinga
41283,4,3.0,2051.0,5.0,6.0,7.0,128032.0,2927.0,1150000.0,Novato
41285,2,1.0,896.0,8.0,8.0,8.0,816714.0,12476.0,869000.0,San Anselmo
41287,5,5.0,3276.0,8.0,6.0,8.0,2475025.0,29683.0,1349000.0,Los Angeles
41290,4,5.0,4798.0,9.0,9.0,8.0,6263844.0,71454.0,6950000.0,Belvedere Tiburon
41291,4,3.0,2489.0,7.0,2.0,4.0,309394.0,4177.0,435000.0,Bakersfield
41292,3,2.0,1108.0,6.0,3.0,7.0,204562.0,2673.0,1068000.0,Sunnyvale
41295,6,7.0,5000.0,7.0,7.0,6.0,2447769.0,29960.0,3800000.0,Los Angeles
41300,3,3.0,1367.0,4.0,3.0,5.0,861216.0,11341.0,1150000.0,San Jose
41304,3,2.0,1490.0,7.0,5.0,7.0,257863.0,3420.0,660000.0,Duarte
41305,5,3.0,2607.0,9.0,7.0,8.0,959944.0,12403.0,1249000.0,Castro Valley
41307,4,2.0,1353.0,4.0,4.0,5.0,115068.0,2096.0,227000.0,Edison
41313,3,2.0,1920.0,9.0,7.0,6.0,1504578.0,18237.0,1895000.0,Los Angeles
41314,3,2.0,1646.0,2.0,5.0,5.0,106414.0,1354.0,879000.0,Morgan Hill
41317,3,2.0,1424.0,5.0,7.0,8.0,660957.0,9256.0,1249888.0,San Jose
41321,2,1.0,1178.0,2.0,6.0,2.0,1326000.0,19455.0,998000.0,Oakland
41324,6,3.0,3990.0,4.0,3.0,4.0,699720.0,9523.0,599900.0,Lynwood
41327,5,3.0,2700.0,8.0,5.0,7.0,166186.0,2294.0,1349900.0,Villa Park
41337,3,1.0,936.0,1.0,4.0,2.0,153164.0,2606.0,475000.0,Los Angeles
41340,3,2.0,1625.0,6.0,4.0,5.0,1117067.0,14494.0,1398000.0,San Jose
41342,3,2.0,1259.0,7.0,7.0,6.0,1136552.0,13836.0,1450000.0,Los Angeles
41344,3,2.0,1650.0,5.0,6.0,5.0,124384.0,1430.0,129900.0,Rio Rico
41350,3,1.0,1376.0,8.0,4.0,5.0,36704.0,537.0,899000.0,Sierra Madre
41352,3,2.0,1211.0,6.0,7.0,8.0,988380.0,13720.0,1148000.0,San Jose
41353,3,2.0,1312.0,3.0,4.0,6.0,606000.0,9730.0,749000.0,San Jose
41355,3,2.0,1146.0,1.0,3.0,5.0,283560.0,3375.0,345000.0,Denair
41356,3,2.0,1244.0,4.0,3.0,4.0,240817.0,2812.0,469000.0,Winters
41359,3,3.0,1957.0,8.0,7.0,9.0,528307.0,6486.0,1300000.0,Milpitas
41360,3,2.0,1747.0,7.0,6.0,8.0,95954.0,1648.0,899888.0,San Gabriel
41368,2,1.0,924.0,4.0,4.0,7.0,520200.0,13402.0,648888.0,San Leandro
41375,3,1.0,1668.0,2.0,6.0,2.0,506303.0,8077.0,1149000.0,Oakland
41382,3,2.0,1441.0,6.0,3.0,6.0,839600.0,10265.0,1475000.0,Los Angeles
41384,2,1.0,960.0,6.0,5.0,6.0,121120.0,1454.0,1395000.0,Redwood City
41387,3,3.0,2405.0,8.0,8.0,9.0,610713.0,6753.0,875000.0,Chula Vista
41388,4,4.0,5520.0,8.0,8.0,8.0,1604648.0,22291.0,3995000.0,San Anselmo
41395,3,2.0,2024.0,8.0,8.0,8.0,1355061.0,18979.0,1595000.0,San Anselmo
41397,4,4.0,3602.0,8.0,6.0,8.0,930587.0,11479.0,2495000.0,Los Angeles
41401,3,2.0,1260.0,6.0,3.0,4.0,465000.0,6307.0,539777.0,Lynwood
41407,5,3.0,2191.0,7.0,7.0,8.0,118247.0,5462.0,1850000.0,Berkeley
41409,3,2.0,1402.0,1.0,3.0,5.0,124088.0,1411.0,394950.0,Denair
41417,2,1.0,1623.0,7.0,3.0,4.0,780242.0,9631.0,1189000.0,Los Angeles
41421,4,0.0,1910.0,3.0,5.0,6.0,290174.0,3477.0,410000.0,Riverbank
41422,4,3.0,1612.0,4.0,6.0,8.0,693600.0,9510.0,888000.0,San Gabriel
41429,5,2.0,1700.0,8.0,7.0,8.0,1404540.0,17372.0,1380000.0,San Jose
41430,4,2.0,1512.0,2.0,5.0,7.0,738684.0,8433.0,850000.0,Morgan Hill
41439,4,3.0,2458.0,7.0,6.0,8.0,338134.0,3766.0,869000.0,Bonita
41442,4,3.0,2360.0,9.0,7.0,7.0,150775.0,2109.0,1798000.0,San Mateo
41444,4,2.0,2396.0,7.0,6.0,7.0,113349.0,2169.0,3450000.0,Capitola
41446,2,1.0,858.0,4.0,3.0,7.0,54443.0,664.0,1098000.0,Sunnyvale
41449,5,3.0,2997.0,9.0,9.0,10.0,159335.0,2678.0,1695000.0,San Marino
41452,5,3.0,2815.0,7.0,7.0,8.0,1265613.0,18343.0,1049000.0,Larkspur
41454,3,2.0,1292.0,8.0,5.0,8.0,139303.0,2470.0,439000.0,Felton
41455,4,3.0,1651.0,4.0,5.0,4.0,833472.0,10937.0,978000.0,San Jose
41462,4,3.0,2082.0,7.0,5.0,9.0,294950.0,5013.0,1299000.0,San Jose
41464,4,4.0,3428.0,7.0,5.0,7.0,1596586.0,17282.0,1625000.0,Villa Park
41466,2,2.0,728.0,4.0,5.0,5.0,216027.0,2799.0,499000.0,Wilmington
41468,3,2.0,1506.0,2.0,4.0,5.0,447229.0,6439.0,729000.0,Eldridge
41469,2,1.0,1011.0,7.0,7.0,9.0,1997568.0,24470.0,2388000.0,Palo Alto
41471,4,2.0,2024.0,9.0,8.0,10.0,958361.0,12142.0,1888000.0,San Francisco
41477,3,2.0,1627.0,8.0,9.0,10.0,303625.0,2365.0,1200000.0,Los Gatos
41478,3,2.0,1046.0,4.0,3.0,4.0,636723.0,8941.0,568888.0,San Jose
41481,4,2.0,1809.0,2.0,7.0,4.0,851874.0,10449.0,979888.0,Los Angeles
41482,4,3.0,2124.0,8.0,5.0,5.0,695230.0,8991.0,918000.0,San Leandro
41501,3,2.0,1771.0,1.0,3.0,5.0,128025.0,1495.0,359000.0,Denair
41504,2,1.0,1000.0,3.0,5.0,6.0,918000.0,11028.0,1288000.0,Redwood City
41511,3,2.0,1645.0,6.0,2.0,6.0,1018758.0,12473.0,1349000.0,Los Angeles
41514,2,2.0,1132.0,5.0,3.0,4.0,719956.0,8899.0,829999.0,Los Angeles
41515,4,3.0,2371.0,6.0,8.0,8.0,624740.0,14101.0,1075999.0,Berkeley
41516,4,3.0,2108.0,8.0,6.0,7.0,122894.0,2668.0,1499000.0,San Jose
41518,3,2.0,1296.0,2.0,4.0,4.0,150000.0,1885.0,186000.0,Coalinga
41519,2,2.0,1034.0,8.0,2.0,6.0,236687.0,3097.0,1099000.0,Culver City
41520,2,2.0,840.0,8.0,6.0,8.0,66398.0,858.0,869000.0,Los Angeles
41523,2,1.0,1114.0,3.0,1.0,2.0,39425.0,1856.0,365000.0,Richmond
41532,3,2.0,1232.0,8.0,6.0,8.0,54648.0,1167.0,575000.0,Artesia
41534,3,2.0,1210.0,7.0,9.0,8.0,637564.0,9859.0,1349000.0,San Jose
41550,3,1.0,1546.0,8.0,8.0,7.0,172545.0,2724.0,1249000.0,San Francisco
41553,4,4.0,3253.0,8.0,8.0,7.0,2064426.0,25532.0,3100000.0,San Francisco
41556,4,3.0,2065.0,7.0,9.0,8.0,983741.0,13661.0,1698000.0,San Jose
41559,5,3.0,3576.0,8.0,8.0,8.0,2580004.0,33903.0,3095000.0,San Anselmo
41560,3,2.0,1139.0,7.0,7.0,7.0,389489.0,4919.0,564500.0,Whittier
41564,2,1.0,890.0,4.0,2.0,4.0,474300.0,5150.0,539900.0,Watsonville
41565,3,3.0,1430.0,4.0,4.0,3.0,930890.0,12080.0,1098000.0,San Jose
41569,5,4.0,3738.0,2.0,5.0,7.0,1239663.0,14060.0,1030000.0,Morgan Hill
41578,4,4.0,2740.0,3.0,3.0,6.0,424066.0,6247.0,325000.0,San Fernando
41580,3,2.0,1475.0,5.0,3.0,7.0,1208830.0,14426.0,1399000.0,Sunnyvale
41596,3,3.0,2324.0,9.0,9.0,10.0,685033.0,9793.0,1799800.0,San Marino
41598,4,3.0,3216.0,8.0,9.0,7.0,3245920.0,39691.0,2790000.0,San Francisco
41600,4,2.0,1212.0,7.0,7.0,8.0,430380.0,7744.0,925000.0,Berkeley
41605,2,2.0,1296.0,6.0,5.0,5.0,132464.0,1586.0,250000.0,Squaw Valley
41620,3,2.0,2015.0,7.0,6.0,8.0,470118.0,5267.0,749000.0,Bonita
41622,5,5.0,2236.0,5.0,2.0,6.0,1196460.0,14671.0,1639000.0,Los Angeles
41626,3,2.0,1460.0,6.0,5.0,7.0,933861.0,12250.0,1198000.0,San Jose
41628,4,4.0,3936.0,4.0,3.0,7.0,461214.0,5691.0,2895000.0,Los Angeles
41630,4,3.0,2110.0,3.0,2.0,3.0,1340702.0,14242.0,1395000.0,Pasadena
41634,4,3.0,3031.0,5.0,3.0,6.0,426344.0,4851.0,749900.0,Fawnskin
41643,5,3.0,2840.0,8.0,9.0,10.0,2695467.0,32929.0,2788000.0,Cupertino
41648,3,2.0,1437.0,6.0,6.0,7.0,530602.0,6599.0,588900.0,Covina
41651,5,3.0,4017.0,7.0,7.0,8.0,738807.0,9624.0,1540000.0,Castro Valley
41652,3,3.0,1803.0,6.0,2.0,6.0,1034431.0,12603.0,1795000.0,Los Angeles
41654,5,2.0,2387.0,6.0,4.0,6.0,335403.0,4754.0,518000.0,Rialto
41656,2,1.0,904.0,6.0,6.0,7.0,893432.0,10791.0,1168000.0,Sunnyvale
41658,3,2.0,1348.0,5.0,3.0,4.0,246492.0,3105.0,317000.0,Modesto
41659,5,5.0,3269.0,6.0,3.0,6.0,1911124.0,23484.0,2790000.0,Los Angeles
41662,3,3.0,2813.0,4.0,7.0,7.0,899174.0,11363.0,3595000.0,Los Angeles
41663,3,4.0,2520.0,5.0,6.0,5.0,58146.0,337.0,567000.0,Tubac
41665,3,2.0,1506.0,8.0,8.0,10.0,86561.0,1064.0,1368000.0,San Francisco
41672,3,2.0,1558.0,5.0,4.0,3.0,319448.0,5571.0,525000.0,Compton
41677,3,2.0,1708.0,4.0,4.0,7.0,433500.0,4732.0,588000.0,El Dorado
41680,2,2.0,5300.0,3.0,4.0,4.0,313496.0,3584.0,429900.0,Wofford Heights
41682,2,2.0,1387.0,6.0,6.0,6.0,613000.0,7735.0,649980.0,Long Beach
41685,2,1.0,1149.0,4.0,2.0,4.0,75794.0,953.0,274900.0,Gustine
41689,3,2.0,1810.0,8.0,6.0,8.0,343087.0,4290.0,1285000.0,Los Angeles
41693,3,3.0,2148.0,6.0,3.0,6.0,879006.0,10755.0,1950000.0,Los Angeles
41695,3,2.0,1530.0,7.0,6.0,6.0,103776.0,1382.0,895000.0,Glendale
41696,3,2.0,1955.0,9.0,7.0,8.0,1406882.0,17220.0,2850000.0,Los Angeles
41700,3,3.0,2522.0,9.0,6.0,8.0,595630.0,8809.0,859999.0,Temecula
41702,4,2.0,1807.0,5.0,8.0,8.0,392715.0,4858.0,1968000.0,Sunnyvale
41703,2,1.0,1145.0,9.0,6.0,8.0,619354.0,7548.0,1199000.0,Los Angeles
41710,5,3.0,3619.0,6.0,6.0,6.0,716568.0,9434.0,815000.0,American Canyon
41713,3,1.0,1014.0,4.0,3.0,5.0,1008146.0,13034.0,1148000.0,Santa Clara
41717,4,3.0,2188.0,7.0,7.0,9.0,411275.0,6483.0,1489000.0,San Jose
41727,3,4.0,2600.0,7.0,3.0,7.0,1114400.0,13717.0,3095000.0,Los Angeles
41728,3,2.0,1196.0,4.0,2.0,5.0,42763.0,573.0,450000.0,Castroville
41736,3,2.0,1060.0,4.0,7.0,7.0,301128.0,4890.0,1098000.0,San Mateo
41740,2,1.0,1047.0,9.0,7.0,8.0,246917.0,3878.0,1300000.0,Culver City
41741,3,2.0,1522.0,8.0,3.0,6.0,487365.0,6192.0,1299000.0,Los Angeles
41746,3,2.0,1036.0,6.0,4.0,7.0,171959.0,2473.0,500000.0,La Puente
41749,2,1.0,900.0,8.0,8.0,7.0,1244400.0,16163.0,1398000.0,Menlo Park
41751,3,3.0,1780.0,4.0,4.0,5.0,127344.0,1609.0,235000.0,Planada
41752,2,2.0,1135.0,8.0,5.0,8.0,320433.0,4372.0,710000.0,Felton
41755,3,2.0,1325.0,7.0,7.0,8.0,1434000.0,19835.0,1825000.0,Greenbrae
41758,4,2.0,1352.0,4.0,5.0,5.0,116687.0,1598.0,625000.0,Wilmington
41759,4,2.0,1269.0,5.0,4.0,7.0,409120.0,5422.0,538000.0,La Puente
41762,4,1.0,1300.0,7.0,5.0,3.0,51944.0,1287.0,450000.0,Los Angeles
41763,2,1.0,865.0,6.0,2.0,4.0,242078.0,3502.0,479999.0,Lynwood
41770,3,2.0,1296.0,5.0,5.0,6.0,802219.0,10574.0,1100000.0,San Jose
41771,3,2.0,1189.0,4.0,4.0,7.0,336600.0,3579.0,439950.0,El Dorado
41773,3,2.0,1722.0,4.0,5.0,5.0,154483.0,1520.0,425000.0,Alturas
41775,5,5.0,3807.0,9.0,3.0,7.0,3679000.0,44861.0,3799000.0,West Hollywood
41781,3,2.0,1218.0,2.0,4.0,5.0,48733.0,660.0,328000.0,Sacramento
41782,3,3.0,1842.0,8.0,8.0,8.0,740231.0,11570.0,1649000.0,San Anselmo
41783,3,2.0,2267.0,4.0,6.0,7.0,1280239.0,14541.0,1149000.0,Santa Cruz
41787,3,2.0,1144.0,2.0,4.0,6.0,448502.0,7629.0,838000.0,San Jose
41788,3,2.0,1173.0,3.0,2.0,2.0,357200.0,4526.0,495000.0,Los Angeles
41794,3,3.0,2548.0,3.0,4.0,6.0,243780.0,2746.0,335000.0,Yuba City
41797,0,0.0,1608.0,2.0,3.0,6.0,773414.0,9619.0,1190000.0,Los Angeles
41806,2,1.0,1080.0,3.0,3.0,5.0,131867.0,1590.0,349000.0,Mountain Center
41809,5,6.0,4863.0,4.0,7.0,7.0,2254200.0,27376.0,4495000.0,Los Angeles
41819,2,2.0,1775.0,8.0,7.0,8.0,658223.0,9522.0,1748000.0,Larkspur
41820,4,3.0,2672.0,8.0,7.0,8.0,1119565.0,14929.0,1325000.0,Castro Valley
41821,4,4.0,2010.0,3.0,4.0,2.0,397853.0,5384.0,670000.0,Los Angeles
41823,3,1.0,900.0,3.0,3.0,4.0,91578.0,1350.0,235000.0,San Bernardino
41831,5,4.0,3220.0,7.0,3.0,3.0,4239524.0,51599.0,4500000.0,San Francisco
41836,2,2.0,1171.0,7.0,6.0,7.0,1100000.0,15282.0,1098000.0,San Jose
41839,4,2.0,1478.0,6.0,8.0,8.0,843654.0,13211.0,950000.0,Berkeley
41840,3,2.0,2401.0,9.0,9.0,10.0,2107279.0,25440.0,2798000.0,Saratoga
41841,4,3.0,1435.0,4.0,6.0,7.0,326345.0,5036.0,1199800.0,San Jose
41842,2,1.0,1210.0,4.0,5.0,6.0,1055841.0,11753.0,1298000.0,Redwood City
41844,5,2.0,2054.0,8.0,6.0,7.0,1076990.0,13771.0,1589000.0,San Jose
41847,3,2.0,1314.0,5.0,7.0,8.0,453670.0,4608.0,889000.0,Capistrano Beach
41849,3,2.0,1450.0,8.0,8.0,7.0,1645088.0,20340.0,2295000.0,Atherton
41851,3,2.0,1478.0,7.0,8.0,9.0,440891.0,4672.0,799900.0,Irvine
41852,2,2.0,1243.0,7.0,7.0,7.0,202695.0,2708.0,359000.0,Floriston
41857,3,4.0,1776.0,9.0,3.0,7.0,1109760.0,15427.0,1995000.0,Los Angeles
41858,2,1.0,955.0,7.0,7.0,7.0,640985.0,6982.0,788000.0,Cardiff By The Sea
41864,3,2.0,2018.0,5.0,2.0,4.0,220505.0,2569.0,191575.0,Nuevo
41866,4,2.0,1959.0,7.0,6.0,8.0,639885.0,7886.0,2400000.0,Mountain View
41867,3,1.0,1212.0,8.0,8.0,9.0,69447.0,1929.0,2650000.0,Cupertino
41868,4,3.0,2350.0,6.0,3.0,4.0,1729767.0,21521.0,1995000.0,San Francisco
41869,3,2.0,1380.0,7.0,4.0,6.0,1387200.0,16840.0,999000.0,Los Angeles
41870,4,2.0,1452.0,6.0,7.0,8.0,478479.0,6187.0,595000.0,Santa Fe Springs
41874,3,2.0,1160.0,6.0,5.0,5.0,741781.0,8377.0,839000.0,Morgan Hill
41877,3,4.0,2194.0,8.0,3.0,6.0,1114903.0,13694.0,1079000.0,Los Angeles
41881,3,1.0,984.0,7.0,4.0,5.0,600310.0,6781.0,549950.0,Santa Rosa
41884,4,2.0,2014.0,4.0,5.0,5.0,223506.0,2864.0,869000.0,Gilroy
41885,4,3.0,2366.0,5.0,5.0,7.0,681462.0,7415.0,715000.0,Somerset
41888,4,1.0,950.0,9.0,7.0,7.0,265200.0,3266.0,350000.0,Emigrant Gap
41889,3,2.0,1112.0,7.0,5.0,7.0,256637.0,3997.0,0.0,Salida
41891,3,2.0,1127.0,4.0,2.0,5.0,232115.0,2630.0,599999.0,Moss Landing
41901,4,3.0,1768.0,9.0,7.0,7.0,841500.0,9496.0,1500000.0,Concord
41902,5,3.0,3588.0,2.0,7.0,7.0,1464897.0,17931.0,2550000.0,Los Angeles
41904,3,2.0,1371.0,3.0,5.0,6.0,353000.0,4262.0,385000.0,Riverbank
41905,5,4.0,3661.0,8.0,8.0,8.0,381283.0,4483.0,1439999.0,Santa Cruz
41912,4,2.0,2364.0,6.0,3.0,4.0,270300.0,2961.0,325000.0,Willits
41913,3,2.0,1083.0,6.0,5.0,8.0,556996.0,6393.0,699000.0,Boulder Creek
41915,3,1.0,1039.0,7.0,7.0,7.0,61812.0,1205.0,475000.0,Whittier
41924,4,3.0,4630.0,7.0,6.0,2.0,2710032.0,33135.0,4775000.0,San Francisco
41934,3,1.0,1110.0,3.0,1.0,7.0,124848.0,1594.0,169900.0,Fresno
41937,3,2.0,1207.0,4.0,5.0,6.0,67967.0,870.0,1099950.0,Santa Clara
41938,2,1.0,848.0,7.0,7.0,8.0,457886.0,7413.0,875000.0,Berkeley
41944,3,2.0,1197.0,5.0,5.0,4.0,445737.0,5591.0,775000.0,Los Angeles
41950,3,3.0,1684.0,5.0,6.0,8.0,352000.0,4421.0,389900.0,Mentone
41951,3,2.0,1150.0,5.0,7.0,7.0,258217.0,3370.0,549999.0,Mission Hills
41957,4,2.0,2128.0,8.0,5.0,7.0,594348.0,6707.0,1024888.0,Villa Park
41958,3,3.0,1606.0,9.0,8.0,8.0,616478.0,9651.0,1350000.0,San Anselmo
41963,3,5.0,2701.0,9.0,5.0,7.0,702270.0,7398.0,775000.0,Somerset
41965,4,3.0,2781.0,7.0,7.0,8.0,1799448.0,25687.0,1995000.0,Berkeley
41969,3,2.0,1420.0,8.0,7.0,8.0,868734.0,10074.0,899900.0,Torrance
41978,3,2.0,1174.0,3.0,2.0,2.0,38053.0,621.0,685000.0,Los Angeles
41980,4,2.0,1778.0,7.0,5.0,6.0,364843.0,4651.0,775000.0,Gilroy
41987,4,3.0,2000.0,3.0,5.0,4.0,815164.0,11194.0,1199888.0,San Jose
41990,4,3.0,2036.0,9.0,7.0,8.0,1104076.0,13248.0,1725000.0,Culver City
41999,3,1.0,1087.0,8.0,7.0,7.0,119656.0,1927.0,559000.0,Whittier
42003,4,2.0,1405.0,3.0,4.0,6.0,280570.0,4709.0,570000.0,Rodeo
42004,2,1.0,720.0,5.0,5.0,4.0,338469.0,4160.0,598000.0,Los Angeles
42007,3,2.0,1352.0,5.0,2.0,6.0,666927.0,8104.0,1245000.0,Culver City
42009,3,2.0,1488.0,3.0,3.0,3.0,373116.0,4836.0,380000.0,Greenfield
42011,2,1.0,1285.0,5.0,4.0,7.0,936360.0,12064.0,995000.0,San Francisco
42016,4,3.0,1967.0,4.0,6.0,8.0,783400.0,9669.0,1195000.0,Los Angeles
42019,3,2.0,1323.0,2.0,4.0,4.0,176800.0,2219.0,260000.0,Coalinga
42021,2,2.0,962.0,5.0,7.0,7.0,452574.0,6148.0,585000.0,Angels Camp
